-1.498672e-15	 5.808092e-15	 -2.879126e-20	 1.088522e-03	 9.696314e-04	 8.410553e-15	 1.007592e+00	 1.005581e+00	 8.337482e-14	 -1.788010e-11	 1.405978e-11	 -1.327695e-21	  -8.761023e-25	 -8.761022e-25	 -2.868467e-36
-2.884714e-15	 4.422050e-15	 -2.879131e-20	 1.086528e-03	 9.711573e-04	 8.262413e-15	 1.007700e+00	 1.005678e+00	 8.420847e-14	 -1.764518e-11	 1.349937e-11	 -1.310512e-21	  -6.670294e-25	 -6.670294e-25	 -2.542040e-36
-3.939991e-15	 3.366773e-15	 -2.879135e-20	 1.084561e-03	 9.726226e-04	 8.116250e-15	 1.007809e+00	 1.005776e+00	 8.502740e-14	 -1.739632e-11	 1.296280e-11	 -1.293030e-21	  -5.078496e-25	 -5.078496e-25	 -2.252760e-36
-4.743437e-15	 2.563327e-15	 -2.879138e-20	 1.082624e-03	 9.740299e-04	 7.972091e-15	 1.007917e+00	 1.005873e+00	 8.583182e-14	 -1.713514e-11	 1.244907e-11	 -1.275295e-21	  -3.866565e-25	 -3.866565e-25	 -1.996398e-36
-5.355149e-15	 1.951615e-15	 -2.879142e-20	 1.080718e-03	 9.753815e-04	 7.829961e-15	 1.008025e+00	 1.005970e+00	 8.662192e-14	 -1.686314e-11	 1.195720e-11	 -1.257350e-21	  -2.943849e-25	 -2.943849e-25	 -1.769209e-36
-5.820882e-15	 1.485882e-15	 -2.879144e-20	 1.078844e-03	 9.766799e-04	 7.689878e-15	 1.008133e+00	 1.006068e+00	 8.739792e-14	 -1.658170e-11	 1.148625e-11	 -1.239234e-21	  -2.241329e-25	 -2.241329e-25	 -1.567874e-36
-6.175473e-15	 1.131291e-15	 -2.879147e-20	 1.077002e-03	 9.779274e-04	 7.551859e-15	 1.008241e+00	 1.006166e+00	 8.816000e-14	 -1.629211e-11	 1.103535e-11	 -1.220984e-21	  -1.706459e-25	 -1.706459e-25	 -1.389451e-36
-6.445444e-15	 8.613203e-16	 -2.879149e-20	 1.075194e-03	 9.791260e-04	 7.415914e-15	 1.008349e+00	 1.006264e+00	 8.890839e-14	 -1.599558e-11	 1.060363e-11	 -1.202633e-21	  -1.299230e-25	 -1.299230e-25	 -1.231332e-36
-6.650989e-15	 6.557750e-16	 -2.879151e-20	 1.073420e-03	 9.802779e-04	 7.282051e-15	 1.008456e+00	 1.006362e+00	 8.964329e-14	 -1.569322e-11	 1.019029e-11	 -1.184214e-21	  -9.891820e-26	 -9.891819e-26	 -1.091206e-36
-6.807483e-15	 4.992810e-16	 -2.879153e-20	 1.071681e-03	 9.813851e-04	 7.150274e-15	 1.008564e+00	 1.006460e+00	 9.036491e-14	 -1.538607e-11	 9.794532e-12	 -1.165756e-21	  -7.531238e-26	 -7.531238e-26	 -9.670272e-37
-6.926631e-15	 3.801327e-16	 -2.879154e-20	 1.069977e-03	 9.824494e-04	 7.020586e-15	 1.008671e+00	 1.006558e+00	 9.107345e-14	 -1.507506e-11	 9.415617e-12	 -1.147286e-21	  -5.733985e-26	 -5.733985e-26	 -8.569794e-37
-7.017346e-15	 2.894179e-16	 -2.879156e-20	 1.068308e-03	 9.834727e-04	 6.892983e-15	 1.008778e+00	 1.006656e+00	 9.176913e-14	 -1.476110e-11	 9.052826e-12	 -1.128829e-21	  -4.365628e-26	 -4.365628e-26	 -7.594551e-37
-7.086413e-15	 2.203513e-16	 -2.879157e-20	 1.066675e-03	 9.844568e-04	 6.767463e-15	 1.008884e+00	 1.006755e+00	 9.245215e-14	 -1.444498e-11	 8.705474e-12	 -1.110408e-21	  -3.323815e-26	 -3.323815e-26	 -6.730289e-37
-7.138997e-15	 1.677667e-16	 -2.879158e-20	 1.065078e-03	 9.854033e-04	 6.644019e-15	 1.008991e+00	 1.006853e+00	 9.312272e-14	 -1.412746e-11	 8.372904e-12	 -1.092044e-21	  -2.530621e-26	 -2.530621e-26	 -5.964380e-37
-7.179033e-15	 1.277309e-16	 -2.879159e-20	 1.063517e-03	 9.863137e-04	 6.522642e-15	 1.009097e+00	 1.006952e+00	 9.378106e-14	 -1.380923e-11	 8.054486e-12	 -1.073757e-21	  -1.926714e-26	 -1.926714e-26	 -5.285632e-37
-7.209515e-15	 9.724921e-17	 -2.879160e-20	 1.061992e-03	 9.871897e-04	 6.403322e-15	 1.009204e+00	 1.007050e+00	 9.442736e-14	 -1.349092e-11	 7.749619e-12	 -1.055565e-21	  -1.466923e-26	 -1.466923e-26	 -4.684125e-37
-7.232722e-15	 7.404168e-17	 -2.879160e-20	 1.060503e-03	 9.880328e-04	 6.286045e-15	 1.009310e+00	 1.007149e+00	 9.506182e-14	 -1.317311e-11	 7.457726e-12	 -1.037483e-21	  -1.116857e-26	 -1.116857e-26	 -4.151070e-37
-7.250392e-15	 5.637239e-17	 -2.879161e-20	 1.059050e-03	 9.888442e-04	 6.170798e-15	 1.009416e+00	 1.007248e+00	 9.568467e-14	 -1.285634e-11	 7.178255e-12	 -1.019528e-21	  -8.503305e-27	 -8.503304e-27	 -3.678676e-37
-7.263844e-15	 4.291969e-17	 -2.879161e-20	 1.057632e-03	 9.896254e-04	 6.057565e-15	 1.009522e+00	 1.007347e+00	 9.629608e-14	 -1.254110e-11	 6.910678e-12	 -1.001712e-21	  -6.474078e-27	 -6.474078e-27	 -3.260041e-37
-7.274087e-15	 3.267735e-17	 -2.879162e-20	 1.056250e-03	 9.903776e-04	 5.946329e-15	 1.009627e+00	 1.007446e+00	 9.689628e-14	 -1.222781e-11	 6.654488e-12	 -9.840488e-22	  -4.929105e-27	 -4.929105e-27	 -2.889047e-37
-7.281885e-15	 2.487923e-17	 -2.879162e-20	 1.054903e-03	 9.911021e-04	 5.837070e-15	 1.009733e+00	 1.007545e+00	 9.748545e-14	 -1.191689e-11	 6.409202e-12	 -9.665485e-22	  -3.752825e-27	 -3.752824e-27	 -2.560272e-37
-7.287822e-15	 1.894206e-17	 -2.879163e-20	 1.053591e-03	 9.918000e-04	 5.729771e-15	 1.009838e+00	 1.007644e+00	 9.806379e-14	 -1.160870e-11	 6.174355e-12	 -9.492217e-22	  -2.857251e-27	 -2.857251e-27	 -2.268912e-37
-7.292342e-15	 1.442173e-17	 -2.879163e-20	 1.052313e-03	 9.924726e-04	 5.624409e-15	 1.009943e+00	 1.007743e+00	 9.863150e-14	 -1.130357e-11	 5.949503e-12	 -9.320773e-22	  -2.175397e-27	 -2.175397e-27	 -2.010708e-37
